id,url,imageUrl,date,denomination,metal,diameter,title,weight,mint,reporter,reporterUrl,creationTime,additionalDetails
58627,https://www.zeno.ru/showphoto.php?photo=58627,https://zeno.ru/data/7532/medium/File6779_.jpg,?,dirham,AR,30,"AY, Sasanian AR drachm, Khusru II","3,7",AY,viur,https://www.zeno.ru/member.php?uid=1503,20 May 08 11:52:42 +0400,
